time,voltage,prim,bis,channel,stim
0.0682,5.796643168590289e-06,2.663221461573592e-07,-8.543063449078446e-08,0,a
0.0683,6.781683748409896e-06,2.6843467777732653e-08,3.3484576200463585e-07,0,a
0.0684,6.515077625910055e-06,6.294254248009139e-07,-7.813054686730842e-08,0,a
0.0685,7.68491944299303e-06,3.193050555543389e-08,9.753429691820173e-08,0,a
0.0686,6.8774752650761976e-06,3.1944635853233786e-07,-2.862908519706462e-07,0,a
0.0687,7.4734167015070685e-06,-2.2944713111102469e-07,8.632511630406998e-08,0,a
0.0688,6.996578049659956e-06,2.909058544676438e-07,-1.691187519691243e-07,0,a
0.0689,7.750192828479128e-06,-1.87909897375035e-07,2.119747664197113e-07,0,a
0.069,6.909687009381964e-06,4.0647716814810924e-07,-4.26681065355016e-08,0,a
0.0691,8.216009554104284e-06,1.6290153486113903e-07,7.912231694470841e-09,0,a
0.0692,8.238897433062547e-06,-1.6417320229162247e-07,-2.2972950760031238e-07,0,a
0.0693,6.417167402507095e-06,-2.8271135465282794e-07,-1.8409435304474999e-07,0,a
0.0694,7.367875490145799e-06,-3.893815242731109e-07,1.729800292978243e-07,0,a
0.0695,7.070752860243214e-06,3.547668856018504e-07,1.2842806058184363e-07,0,a
0.0696,7.481468059312647e-06,1.0257282709270297e-07,2.1682557896447818e-07,0,a
0.0697,7.675593971423909e-06,2.6109521262032365e-07,-2.0166085365278743e-07,0,a
0.0698,7.854038498104183e-06,-2.502156753565119e-07,-1.9591496652845832e-08,0,a
0.0699,6.730821033243113e-06,4.379833713416548e-08,-8.119208109721453e-08,0,a
0.07,7.806988982826405e-06,1.751896932868005e-08,2.8181645391360483e-07,0,a
0.0701,7.906595406090224e-06,5.952336863843025e-07,3.6875433152809005e-08,0,a
0.0702,8.51652209239602e-06,1.5442463659259247e-07,7.050139518674078e-08,0,a
0.0703,8.270262892604184e-06,2.290231548889024e-07,-1.7641773658027457e-07,0,a
0.0704,8.593664870756931e-06,6.598047664347885e-08,1.4674811477468326e-07,0,a
0.0705,8.714463522326456e-06,5.946689809166422e-07,5.571329747686389e-08,0,a
0.0706,1.005426983535411e-05,3.9616304731949406e-07,-8.029714682558387e-08,0,a
0.0707,9.782154012715411e-06,-1.7491096383327276e-07,-2.901524016635394e-07,0,a
0.0708,8.189730630826638e-06,-2.7578822407397607e-07,-3.949388576559164e-07,0,a
0.0709,9.226905163132181e-06,-7.886535256482551e-07,1.220231647021041e-07,0,a
0.071,7.416193435770648e-06,1.9115853027303947e-07,3.480313891508381e-08,0,a
0.0711,8.763206221645755e-06,-1.7137880732872465e-07,4.161790158488356e-07,0,a
0.0712,8.71276874114601e-06,4.5988352189825163e-07,-6.696902279622398e-08,0,a
0.0713,8.795844001465403e-06,-9.748538115632473e-09,1.252255462129327e-07,0,a
0.0714,8.733960607298857e-06,2.0429783131007353e-07,-1.5729763291053024e-07,0,a
